Name,Artist,Album,Duration,Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Baba Yetu - Deep Radio Edit,SupaNova,Baba Yetu,196416,False,0,11.0,0.0,4.0,0.0789,0.652,0.64,0.581,0.0251,-7.26,0.0266,0.389,120.047,Chill
The A Team,Ed Sheeran,+,258373,False,66,9.0,1.0,4.0,0.669,0.642,0.289,0.0,0.18,-9.918,0.0367,0.407,84.99600000000002,Chill
Sonnentanz,Klangkarussell,Netzwerk,360146,False,0,5.0,0.0,4.0,0.247,0.6459999999999999,0.359,0.914,0.0872,-10.388,0.155,0.154,119.885,Chill
September,Trinix,Exit,208695,False,0,6.0,0.0,4.0,0.5529999999999999,0.7979999999999999,0.246,0.919,0.11,-12.109000000000002,0.131,0.315,115.055,Chill
Big City Life,Mattafix,Signs Of A Struggle,240893,False,66,2.0,1.0,4.0,0.0175,0.69,0.618,3.26e-06,0.0891,-9.36,0.0904,0.733,174.03799999999995,Chill
One Day,Matisyahu,Light,207573,False,58,0.0,1.0,4.0,0.198,0.34600000000000003,0.61,0.0,0.117,-5.818,0.15,0.235,68.55199999999999,Chill
Drive You Home,Sam Feldt,Drive You Home,200695,False,0,7.0,1.0,4.0,0.00878,0.722,0.773,0.000595,0.278,-4.994,0.0417,0.562,121.989,Chill
Sonnenkind - MÖWE Remix,Möwe,The Sun,383225,False,56,1.0,1.0,4.0,0.259,0.84,0.762,0.493,0.0658,-8.671,0.049,0.7929999999999999,124.031,Chill
Kon-Tiki,Virani,Kon-Tiki,210364,False,17,5.0,1.0,4.0,0.561,0.758,0.375,0.898,0.166,-13.104,0.0305,0.361,99.953,Chill
Fabrics,Felly,Waking up to Sirens,214973,True,0,10.0,0.0,4.0,0.393,0.807,0.493,0.0,0.138,-7.0870000000000015,0.139,0.262,75.589,Chill
Big Jet Plane - Radio Edit,Angus & Julia Stone,Big Jet Plane,224933,False,0,10.0,0.0,4.0,0.126,0.705,0.444,0.00441,0.0799,-7.337999999999999,0.0245,0.235,109.918,Chill
All I Want,Dawn Golden,Still Life,214293,False,41,0.0,1.0,4.0,0.305,0.396,0.597,0.00967,0.0998,-7.5939999999999985,0.0469,0.247,158.015,Chill
Even,Son Mieux,Even,195126,False,34,9.0,0.0,4.0,0.228,0.6940000000000001,0.652,0.0,0.0657,-5.687,0.0444,0.345,118.89,Chill
Feels,Son Mieux,Easy,206680,False,0,8.0,1.0,4.0,0.7759999999999999,0.625,0.524,0.0,0.0669,-5.843,0.0286,0.259,121.958,Chill
Dance - Radio Edit,Max Manie,Dance (Radio Edit),218170,False,33,4.0,0.0,4.0,0.0029,0.693,0.7929999999999999,0.0904,0.29600000000000004,-4.772,0.0367,0.309,123.084,Chill
For My Help,Hayden Calnin,City,258200,False,0,11.0,1.0,4.0,0.449,0.464,0.464,0.0801,0.0613,-7.978,0.0343,0.0675,119.99,Chill
Grey Lynn Park,The Veils,Troubles Of The Brain - EP,159613,False,0,11.0,0.0,4.0,0.228,0.665,0.552,0.00605,0.103,-10.661,0.0317,0.3670000000000001,113.475,Chill
The Other,Lauv,The Other,189333,False,0,7.0,1.0,4.0,0.421,0.38,0.5529999999999999,2.63e-06,0.0788,-6.621,0.0653,0.384,179.62900000000005,Chill
Hero,Family of the Year,Loma Vista,190280,False,66,5.0,1.0,4.0,0.213,0.341,0.539,6.440000000000001e-05,0.109,-5.76,0.0265,0.267,174.56400000000005,Chill
Echoes,LFZ,Echoes,273606,False,45,1.0,0.0,4.0,0.129,0.6729999999999999,0.878,0.0012,0.183,-3.337,0.0285,0.256,100.023,Chill
Bottle of Jack - Achtabahn Deep House Remix,Mikey Wax,Bottle of Jack (Remixes),189590,False,32,3.0,0.0,4.0,0.00917,0.8,0.54,4.03e-06,0.531,-8.667,0.0824,0.529,119.007,Chill
Ho Hey,The Lumineers,The Lumineers,161226,False,0,0.0,1.0,4.0,0.779,0.685,0.474,1.23e-06,0.149,-9.105,0.0313,0.36,79.991,Chill
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],248413,False,77,6.0,0.0,4.0,0.0426,0.794,0.8109999999999999,1.07e-06,0.101,-8.966000000000003,0.038,0.862,116.047,Chill
All These Things That I've Done,The Killers,Hot Fuss,301746,False,55,6.0,1.0,4.0,0.00164,0.552,0.71,5.07e-06,0.116,-6.925,0.0425,0.206,118.276,Chill
All My Days,Alexi Murdoch,Away We Go Original Motion Picture Soundtrack,297306,False,37,2.0,1.0,4.0,0.789,0.438,0.319,0.7559999999999999,0.106,-15.969,0.0304,0.529,88.538,Chill
First,Cold War Kids,Hold My Home (Deluxe),200360,False,30,2.0,1.0,4.0,0.021,0.463,0.716,3.51e-06,0.551,-4.064,0.0307,0.604,77.99,Chill
Shine,Elmo,Connected,199946,False,40,10.0,1.0,4.0,0.327,0.56,0.863,0.0,0.0659,-4.6389999999999985,0.0573,0.742,74.991,Chill
The Scientist,Tyler Ward,"Tyler Ward Covers, Vol. 5",276575,False,49,7.0,1.0,4.0,0.518,0.453,0.295,0.00011,0.293,-12.880999999999998,0.0291,0.14,146.02200000000005,Chill
Breezeblocks,alt-J,An Awesome Wave,227080,False,23,5.0,1.0,4.0,0.118,0.569,0.645,0.00114,0.146,-7.3679999999999986,0.0387,0.247,74.985,Chill
Intro,DJMashup,Suits Soundtrack: Music Inspired by the TV Series,124000,False,26,9.0,0.0,4.0,0.383,0.619,0.669,0.836,0.127,-11.329,0.0268,0.0923,100.355,Chill
Love Me Again,Fandom,Suits Soundtrack: Music Inspired by the TV Series,234000,False,28,2.0,0.0,4.0,0.0187,0.5670000000000001,0.858,1.43e-06,0.0589,-7.244,0.0486,0.174,126.041,Chill
Nowhere to Run,Golden Oldies,Suits Soundtrack: Music Inspired by the TV Series,181099,False,22,0.0,1.0,4.0,0.22,0.722,0.518,1.7800000000000002e-05,0.0951,-12.958,0.0368,0.7440000000000001,128.056,Chill
Disco Inferno,The Star-Lord's,Suits Soundtrack: Music Inspired by the TV Series,212109,False,21,10.0,1.0,4.0,0.0218,0.797,0.6970000000000001,0.00671,0.154,-11.857,0.0365,0.964,131.45600000000002,Chill
Could It Be I Am Falling in Love?,Golden Oldies,Suits Soundtrack: Music Inspired by the TV Series,230219,False,19,0.0,1.0,4.0,0.535,0.585,0.6859999999999999,9.29e-06,0.491,-10.325,0.0623,0.6709999999999999,110.156,Chill
Jóvenes Eternamente,Pol 3.14,Jóvenes Eternamente,267645,False,58,11.0,1.0,4.0,0.43,0.49,0.507,7.03e-05,0.113,-5.799,0.0286,0.396,146.034,Espanola
Lluvia en Las Pestañas,Pol 3.14,Pol 3.14,208360,False,24,9.0,1.0,4.0,0.00811,0.642,0.7,6.24e-05,0.116,-6.5710000000000015,0.0352,0.6759999999999999,141.976,Espanola
Piensa,Pol 3.14,Pol 3.14,268746,False,33,8.0,1.0,4.0,0.0637,0.583,0.698,5.64e-05,0.104,-6.2360000000000015,0.0302,0.6509999999999999,95.002,Espanola
Querida Música,Capitan Mr Litro,Sobre la Marcha,515500,False,38,7.0,1.0,4.0,0.502,0.6679999999999999,0.621,0.0,0.391,-11.886,0.471,0.8240000000000001,92.762,Espanola
"Quien Más, Quien Menos",Joaquín Sabina,Lo Niego Todo,248053,False,49,7.0,1.0,4.0,0.484,0.473,0.613,0.0,0.2,-6.961,0.051,0.338,108.807,Espanola
Oasis del Color,Lupas,Oasis del Color,234929,False,22,6.0,1.0,3.0,0.0462,0.58,0.733,0.0,0.0632,-4.958,0.0583,0.293,157.102,Espanola
Pirata,Lupas,Perdiendo el Norte,187800,False,27,0.0,0.0,4.0,0.00384,0.569,0.7809999999999999,0.0,0.204,-5.206,0.0295,0.461,100.004,Espanola
Cantemos a la Luna,Lupas,Perdiendo el Norte,209619,False,23,11.0,1.0,4.0,0.127,0.665,0.584,1.28e-06,0.115,-8.18,0.0501,0.8859999999999999,158.095,Espanola
Indios y Vaqueros,Sinsinati,Indios y Vaqueros,184425,False,0,8.0,1.0,4.0,0.322,0.593,0.901,0.0,0.35100000000000003,-2.2030000000000003,0.0744,0.882,99.919,Espanola
Cuando Éramos Dos,Sinsinati,Cuando Éramos Dos,205413,False,0,6.0,0.0,4.0,0.22,0.628,0.721,0.0,0.0842,-6.976,0.0425,0.6,100.024,Espanola
Oh Mi Cabaret,Lupas,Oh Mi Cabaret,196241,False,9,2.0,1.0,4.0,0.0975,0.591,0.85,0.0,0.183,-5.629,0.0517,0.722,163.94,Espanola
Miradas de Verdad,Lupas,Miradas de Verdad,214257,False,12,11.0,0.0,4.0,0.0125,0.399,0.659,0.0,0.117,-5.589,0.0337,0.775,168.065,Espanola
Perdiendo el Norte,Lupas,Perdiendo el Norte,211000,False,17,0.0,1.0,4.0,0.000753,0.583,0.823,0.0,0.17600000000000002,-5.038,0.0493,0.7040000000000001,119.979,Espanola
Santiago,Lupas,Perdiendo el Norte,181179,False,19,10.0,1.0,4.0,0.0526,0.69,0.868,0.0,0.0524,-5.184,0.0523,0.861,147.959,Espanola
Futuro Albino,Lupas,Perdiendo el Norte,236689,False,17,7.0,0.0,4.0,0.0118,0.601,0.716,0.00184,0.122,-6.516,0.0379,0.385,145.10399999999996,Espanola
Canalla,Lupas,Perdiendo el Norte,187649,False,13,2.0,0.0,4.0,0.0609,0.72,0.8740000000000001,0.0,0.304,-4.04,0.0315,0.856,133.026,Espanola
Esto No Va a Cambiar,Lupas,Perdiendo el Norte,189600,False,10,6.0,1.0,4.0,0.0156,0.496,0.804,0.0,0.117,-6.4670000000000005,0.0358,0.8079999999999999,199.986,Espanola
No sé nadar - Acústico,Arnau Griso,Es gratis (Acústico),210486,False,41,5.0,1.0,4.0,0.45,0.623,0.39,0.0,0.0977,-7.858,0.0778,0.899,97.302,Espanola
Me Colé en una Fiesta,Mecano,Mecano,256853,False,56,9.0,0.0,4.0,0.117,0.731,0.982,0.0004480000000000001,0.0616,-4.4510000000000005,0.053,0.883,144.80200000000005,Espanola
Guerrero,Edoby,Guerrero,182068,False,49,11.0,1.0,4.0,0.794,0.565,0.81,0.0,0.0918,-4.078,0.188,0.529,173.946,Espanola
Pa que lo gocen,fernandocosta,Yipiyou,220964,True,59,6.0,0.0,4.0,0.349,0.6779999999999999,0.625,0.0,0.116,-7.29,0.109,0.277,89.98200000000001,Espanola
Dieciocho,Dani Martín,Dieciocho,227835,False,56,0.0,1.0,4.0,0.022,0.518,0.8079999999999999,1.6899999999999994e-05,0.303,-5.5779999999999985,0.0358,0.6829999999999999,139.939,Espanola
Quién Nos Va a Salvar,La Maravillosa Orquesta del Alcohol,¿Quién Nos Va a Salvar?,175387,False,40,9.0,0.0,4.0,0.0442,0.521,0.618,0.0,0.0689,-12.786,0.0429,0.516,177.99900000000005,Espanola
Monstruos,Leiva,Monstruos,243880,False,49,2.0,1.0,4.0,0.109,0.419,0.44,0.000311,0.34700000000000003,-8.023,0.025,0.163,78.737,Espanola
Ya Ves Tú,Nauta,Nauta,237215,False,25,5.0,1.0,4.0,0.547,0.609,0.4970000000000001,0.000355,0.102,-10.442,0.224,0.443,132.941,Espanola
Nuclear,Leiva,Nuclear,235645,False,52,0.0,1.0,4.0,0.032,0.282,0.6809999999999999,0.0,0.195,-5.5939999999999985,0.0344,0.521,78.396,Espanola
Las Calles Que Inventamos,Silvia Lorenzo,Las Calles Que Inventamos,188717,False,14,0.0,1.0,4.0,0.338,0.7509999999999999,0.343,1.85e-06,0.134,-12.737,0.0476,0.151,116.946,Espanola
El Gigante de Big Fish,Leiva,Nuclear,192086,False,48,5.0,0.0,4.0,0.483,0.562,0.302,0.0,0.114,-9.575,0.0314,0.34,85.169,Espanola
Emocional,Dani Martín,Dani Martin,219706,False,48,7.0,1.0,4.0,0.295,0.462,0.821,1.66e-05,0.337,-4.177,0.0449,0.451,150.619,Espanola
Que Bonita la Vida,Dani Martín,Grandes Éxitos y Pequeños Desastres,270853,False,47,7.0,1.0,4.0,0.337,0.508,0.53,1.32e-06,0.113,-5.653,0.0306,0.31,134.063,Espanola
Que Se Mueran de Envidia (feat. Carla Morrison),Dani Martín,Que Se Mueran de Envidia (feat. Carla Morrison),251907,False,51,9.0,1.0,4.0,0.7659999999999999,0.546,0.496,0.0,0.085,-6.88,0.0285,0.266,147.619,Espanola
El Conticinio,Guitarricadelafuente,El Conticinio,213993,False,58,4.0,1.0,4.0,0.916,0.629,0.106,5.76e-06,0.108,-22.447,0.0535,0.181,110.049,Espanola
Una Vez Más...,Petit Ribery,Una Vez Más...,197938,False,49,9.0,1.0,4.0,0.79,0.831,0.573,0.0198,0.0401,-6.227,0.211,0.878,96.916,Espanola
Como Si Fueras a Morir Mañana,Leiva,Nuclear,240984,False,66,3.0,1.0,4.0,0.00144,0.46,0.816,0.0,0.11,-6.5760000000000005,0.0427,0.373,143.892,Espanola
Lobos,Leiva,Nuclear,217833,False,52,11.0,0.0,4.0,0.00027400000000000005,0.599,0.8320000000000001,1.6e-05,0.355,-5.76,0.0627,0.705,128.034,Espanola
Isla Morenita,Carlos Sadness,Isla Morenita,197061,False,55,0.0,1.0,4.0,0.248,0.66,0.691,0.00019,0.196,-5.939,0.0893,0.637,95.061,Espanola
Te Quiero un Poco,Carlos Sadness,Diferentes Tipos de Luz,206129,False,58,7.0,1.0,4.0,0.489,0.7759999999999999,0.628,0.000257,0.3,-6.558,0.0487,0.7709999999999999,133.037,Espanola
Que Electricidad,Carlos Sadness,La Idea Salvaje (Edición Especial Spotify),235493,False,56,0.0,1.0,4.0,0.0509,0.518,0.899,0.00014099999999999998,0.795,-6.4670000000000005,0.0974,0.7040000000000001,140.043,Espanola
Los Charcos,Dani Martín,Los Charcos,258693,False,0,4.0,1.0,4.0,0.12,0.61,0.6559999999999999,3.23e-06,0.111,-6.556,0.0289,0.597,90.023,Espanola
Un violinista en tu tejado,Melendi,Un Violinista En Tu Tejado,222720,False,46,1.0,0.0,3.0,0.405,0.512,0.843,0.0,0.241,-6.283,0.183,0.58,156.388,Espanola
Nunca volverá,El sueño de Morfeo,El sueño de Morfeo (reedicion),194986,False,50,1.0,0.0,4.0,0.0026100000000000003,0.391,0.88,0.0,0.0742,-3.172,0.0488,0.55,183.901,Espanola
Antes de que cuente diez,Fito y Fitipaldis,Antes de que cuente diez,285040,False,60,6.0,0.0,4.0,0.0835,0.521,0.852,0.0,0.365,-5.0139999999999985,0.0624,0.523,151.012,Espanola
Breaking Bad,Leiva,Monstruos,258373,False,51,7.0,1.0,4.0,0.007390000000000002,0.493,0.7240000000000001,8.240000000000001e-05,0.369,-5.334,0.0339,0.302,143.989,Espanola
La Playa,La Oreja de Van Gogh,El Viaje de Copperpot,247693,False,69,9.0,1.0,4.0,0.175,0.589,0.552,0.0,0.106,-5.707000000000002,0.0268,0.311,88.535,Espanola
Te he echado de menos - Radio Edit,Pablo Alborán,Pablo Alboran (Deluxe),232573,False,60,7.0,1.0,4.0,0.183,0.6920000000000001,0.679,0.0,0.202,-6.751,0.0282,0.518,140.94,Espanola
El universo sobre mí,Amaral,Pájaros En La Cabeza,249680,False,57,2.0,1.0,4.0,0.135,0.391,0.8370000000000001,0.0,0.106,-4.078,0.0404,0.434,185.992,Espanola
Cadillac solitario,Loquillo,Rock & Roll Star - 30 años,214560,False,57,11.0,0.0,1.0,0.0746,0.393,0.828,0.00192,0.14800000000000002,-4.147,0.0332,0.473,129.743,Espanola
16 Añitos,Dani Martín,Grandes Éxitos y Pequeños Desastres,253733,False,45,0.0,1.0,4.0,0.0364,0.62,0.5870000000000001,0.0,0.111,-8.014,0.0275,0.412,112.023,Espanola
Contrarreloj,Silvia Lorenzo,Contrarreloj,140689,False,11,1.0,1.0,4.0,0.8290000000000001,0.688,0.5429999999999999,3.39e-06,0.287,-12.130999999999998,0.0457,0.6409999999999999,144.994,Espanola
El Pasado,84,La Hierba Bajo el Asfalto,288933,False,21,2.0,1.0,4.0,0.13,0.524,0.6829999999999999,0.0,0.264,-3.459,0.0278,0.52,76.987,Espanola
Tu mejor pesadilla,Sidecars,Cuestión de gravedad,235600,False,45,7.0,1.0,4.0,0.18600000000000005,0.652,0.7809999999999999,0.0022,0.153,-4.965,0.0262,0.5710000000000001,129.007,Espanola
Amasijo de huesos,Sidecars,Cuestión de gravedad,275640,False,55,11.0,1.0,4.0,0.232,0.725,0.725,0.0,0.105,-4.881,0.0278,0.494,131.989,Espanola
Nada que perder,Pignoise,Anunciado en Television,197600,False,50,7.0,1.0,4.0,0.0025,0.5489999999999999,0.902,4.19e-06,0.0508,-2.352,0.0563,0.775,154.095,Espanola
Aquellos Años Locos (Bonus Track),El Canto Del Loco,A Contracorriente,141360,False,47,3.0,1.0,4.0,0.212,0.636,0.914,0.0,0.383,-3.963,0.0598,0.6,114.111,Espanola
20 de abril,Celtas Cortos,Cuentame Un Cuento,235333,False,52,0.0,1.0,4.0,0.0274,0.611,0.866,2.89e-05,0.278,-5.135,0.0285,0.826,114.016,Espanola
Una Foto en Blanco y Negro,El Canto Del Loco,Estados de Animo,209893,False,56,1.0,1.0,4.0,0.0737,0.545,0.875,0.0,0.215,-3.714,0.0337,0.675,139.00799999999998,Espanola
Todo Me Da Igual,Pignoise,Año Zero,205026,False,49,6.0,1.0,4.0,0.0286,0.426,0.76,0.0,0.0712,-5.665,0.0449,0.8759999999999999,127.904,Espanola
Guantanamera,Guitarricadelafuente,Guantanamera,191702,False,58,9.0,1.0,3.0,0.903,0.504,0.0924,0.0,0.109,-20.915,0.112,0.345,147.141,Espanola
Sixtinain,Guitarricadelafuente,Sixtinain,203591,False,51,9.0,0.0,4.0,0.199,0.341,0.713,0.0,0.13699999999999998,-6.355,0.0421,0.449,110.079,Espanola
Nacido pa ganar,Guitarricadelafuente,Nacido pa ganar,190216,False,51,5.0,0.0,4.0,0.794,0.545,0.34600000000000003,6.29e-06,0.111,-14.605,0.034,0.466,146.233,Espanola
Catalina,Guitarricadelafuente,Catalina,175496,False,49,0.0,0.0,4.0,0.7170000000000001,0.557,0.056,0.0,0.0856,-13.916,0.0588,0.264,131.585,Espanola
nana triste,Natalia Lacunza,nana triste,187016,False,53,10.0,0.0,4.0,0.762,0.474,0.308,0.0,0.111,-9.411,0.0573,0.418,93.343,Espanola
Si Tú Supieras Compañero,ROSALÍA,Los Ángeles,364657,False,50,8.0,1.0,3.0,0.934,0.391,0.215,0.000625,0.423,-10.75,0.0321,0.13,142.835,Espanola
Milionària,ROSALÍA,Fucking Money Man,138370,True,61,8.0,1.0,4.0,0.602,0.857,0.574,1.24e-06,0.0663,-6.441,0.416,0.906,116.008,Espanola
Rumbo Norte,Silvia Lorenzo,Rumbo Norte,196414,False,2,0.0,1.0,4.0,0.97,0.397,0.0234,0.0,0.113,-16.847,0.0456,0.145,102.489,Espanola
Martita,Modo Avión,Lunes de Medicación,192542,False,39,5.0,0.0,4.0,0.126,0.65,0.468,0.0,0.0966,-9.476,0.0457,0.853,177.092,Espanola
Pandilleros,Dinamita Pa Los Pollos,Purita Dinamita + No Molestes Pa' Cuando Esta Trabajando,207493,False,39,9.0,1.0,4.0,0.0861,0.682,0.943,0.00119,0.0319,-3.463,0.0299,0.963,131.09,Espanola
Bourbon,Dinamita Pa Los Pollos,Los Mejores Años De Nuestras Vidas,169999,False,39,0.0,1.0,4.0,0.179,0.519,0.65,0.0,0.339,-8.804,0.0284,0.93,129.966,Espanola
Billy Joe,Dinamita Pa Los Pollos,Purita Dinamita + No Molestes Pa' Cuando Esta Trabajando,142226,False,26,9.0,1.0,4.0,0.581,0.644,0.7070000000000001,0.0103,0.111,-10.89,0.0529,0.8859999999999999,149.952,Espanola
Toro mecánico,Dinamita Pa Los Pollos,Los Mejores Años De Nuestras Vidas,178493,False,22,4.0,1.0,4.0,0.0146,0.565,0.807,0.35,0.339,-10.792,0.0273,0.978,138.077,Espanola
Los hermanosJjones,Dinamita Pa Los Pollos,Heroes de los 80. Juntos y revueltos,121040,False,8,0.0,1.0,4.0,0.621,0.547,0.935,0.000138,0.785,-11.542,0.0684,0.261,135.733,Espanola
Frío Corazón,Modo Avión,Frío Corazón,202418,False,39,6.0,0.0,4.0,0.342,0.7090000000000001,0.403,0.0,0.0857,-11.944,0.0514,0.318,116.976,Espanola
Cara o Cruz,Modo Avión,Lunes de Medicación,167392,False,32,4.0,1.0,4.0,0.0348,0.599,0.5660000000000001,0.0,0.0769,-8.43,0.035,0.324,99.336,Espanola
Danza de Iliana,Modo Avión,Viernes de Actuación,184009,False,30,11.0,1.0,4.0,0.193,0.7879999999999999,0.471,0.0,0.114,-10.505999999999998,0.0376,0.55,91.494,Espanola
Bola de Queso,Modo Avión,Viernes de Actuación,172863,False,24,6.0,0.0,4.0,0.235,0.459,0.473,0.0,0.0871,-11.388,0.0697,0.5479999999999999,98.311,Espanola
Al Tiempo Le Diré,Modo Avión,Al Tiempo Le Diré,203126,False,25,7.0,1.0,4.0,0.368,0.684,0.398,2.58e-06,0.0905,-11.001,0.0328,0.147,139.97899999999998,Espanola
Aute Cuture,ROSALÍA,Aute Cuture,147626,False,63,7.0,1.0,4.0,0.0756,0.747,0.643,0.00894,0.355,-6.9910000000000005,0.17800000000000002,0.5379999999999999,99.981,Espanola
Tribunal,84,El Burdel de las Sirenas,195480,False,19,11.0,0.0,4.0,0.407,0.563,0.6629999999999999,0.0,0.29600000000000004,-12.937,0.0463,0.8029999999999999,147.94899999999996,Espanola
Costa de Oaxaca,Leiva,Nuclear,214835,False,48,6.0,1.0,4.0,0.602,0.5,0.32299999999999995,0.0,0.103,-9.057,0.0376,0.168,117.734,Espanola
Te Invito,84,El Burdel de las Sirenas,239853,False,22,0.0,1.0,4.0,0.51,0.677,0.5529999999999999,0.0,0.18,-13.2,0.0333,0.7759999999999999,130.0,Espanola
Copenhague,Vetusta Morla,Un Día en el Mundo,303693,False,62,9.0,1.0,4.0,0.411,0.5589999999999999,0.742,0.0107,0.133,-3.945,0.0243,0.482,92.959,Espanola
Agua y Mezcal,Guitarricadelafuente,Agua y Mezcal,212558,False,58,10.0,0.0,4.0,0.8809999999999999,0.461,0.523,0.0,0.132,-7.866,0.226,0.272,80.941,Espanola
Gitana de Madrid,Sinsinati,Gitana de Madrid,238317,False,48,3.0,1.0,4.0,0.024,0.406,0.639,0.0,0.127,-7.322999999999999,0.033,0.619,175.013,Espanola
Mi Macarena,Marlon,Cosas que no se pagan con dinero,196266,False,53,4.0,1.0,4.0,0.0501,0.6509999999999999,0.812,0.0,0.857,-6.096,0.0651,0.688,127.122,Espanola
Soldadito de Hierro,Nil Moliner,Soldadito de Hierro,142964,False,59,9.0,1.0,4.0,0.87,0.716,0.344,0.0,0.0945,-7.528,0.14,0.412,81.86,Espanola
Principe de Mi Asteroide,Mon Vázquez,La Séptima Canción,229772,False,3,10.0,1.0,4.0,0.382,0.5670000000000001,0.324,0.0,0.134,-10.861,0.0306,0.343,79.953,Espanola
Abril,Mon Vázquez,La Séptima Canción,261166,False,5,0.0,1.0,4.0,0.11,0.5479999999999999,0.603,0.0,0.182,-7.855,0.0353,0.628,120.125,Espanola
La Cuesta,Mon Vázquez,La Séptima Canción,184385,False,2,9.0,1.0,4.0,0.715,0.573,0.624,0.0,0.188,-9.563,0.0259,0.836,144.918,Espanola
Labios Pintados,Mon Vázquez,La Séptima Canción,187920,False,1,0.0,1.0,4.0,0.328,0.466,0.64,0.0,0.0917,-7.59,0.0473,0.851,173.731,Espanola
Adrenalina,Mon Vázquez,La Séptima Canción,203584,False,3,9.0,1.0,4.0,0.145,0.345,0.6779999999999999,0.0,0.3670000000000001,-7.428,0.0306,0.77,170.132,Espanola
Espiral,Mon Vázquez,La Séptima Canción,301873,False,3,10.0,1.0,4.0,0.0928,0.636,0.605,0.0,0.324,-9.15,0.0284,0.58,120.001,Espanola
Canción Conmovedora,Mon Vázquez,La Séptima Canción,222423,False,1,2.0,1.0,4.0,0.115,0.507,0.388,0.0,0.0656,-9.039,0.0293,0.562,150.045,Espanola
Agujero Negro,Mon Vázquez,La Séptima Canción,224668,False,1,9.0,1.0,4.0,0.732,0.5660000000000001,0.299,0.0,0.113,-10.903,0.0324,0.228,135.775,Espanola
Recuperarlo,Mon Vázquez,La Séptima Canción,232949,False,1,9.0,1.0,4.0,0.0391,0.498,0.57,0.0,0.14,-8.331,0.0351,0.468,122.026,Espanola
Pacto Entre Dama y Vagabundo,Mon Vázquez,La Séptima Canción,182890,False,1,11.0,1.0,3.0,0.449,0.508,0.414,0.0,0.079,-9.432,0.0324,0.349,135.07,Espanola
De Cero,Silvia Lorenzo,De Cero,211278,False,3,3.0,1.0,4.0,0.227,0.747,0.539,0.0,0.0881,-7.541,0.0484,0.256,120.046,Espanola
Rock'n'rolles de Chiquillos,Sofia Ellar,Seis Peniques,213019,False,47,2.0,0.0,4.0,0.8809999999999999,0.8109999999999999,0.18600000000000005,0.0,0.274,-12.106,0.116,0.396,108.814,Espanola
Niña Buena (Edición Especial),Ignacio Serrano,Niña Buena (Edición Especial),176007,False,8,11.0,1.0,4.0,0.279,0.515,0.752,0.0,0.157,-6.504,0.0958,0.721,75.836,Espanola
Cuídate,La Oreja de Van Gogh,El Viaje de Copperpot,169533,False,63,8.0,1.0,4.0,0.306,0.662,0.7979999999999999,0.0,0.174,-4.627,0.0335,0.542,141.007,Espanola
Lunes de Medicación - Studio Version,Modo Avión,Sefiní,179289,False,32,4.0,1.0,4.0,0.3,0.441,0.66,0.000518,0.18,-9.435,0.0333,0.518,98.128,Espanola
Más Colao Que el Colacao,La La Love You,La la Love You,161186,False,53,9.0,1.0,4.0,0.0135,0.389,0.8909999999999999,0.0,0.0369,-3.312,0.0507,0.8009999999999999,192.937,Espanola
Sentado en el Bar,Modo Avión,Sentado en el Bar,256027,False,35,7.0,1.0,4.0,0.384,0.638,0.573,0.0,0.913,-8.999,0.0995,0.442,146.088,Espanola
Si por mi fuera,Beret,Prisma,208824,False,63,2.0,1.0,4.0,0.0271,0.701,0.75,0.0,0.102,-5.7170000000000005,0.0316,0.8759999999999999,150.078,Espanola
Me llama,Beret,Prisma,211180,False,50,1.0,1.0,4.0,0.175,0.6809999999999999,0.55,0.0,0.116,-5.91,0.105,0.271,90.727,Espanola
Me vas a ver,Beret,Prisma,135739,False,57,3.0,1.0,4.0,0.867,0.536,0.287,0.0,0.101,-8.552999999999999,0.103,0.701,78.253,Espanola
Estoy enfermo (con Melendi),Pignoise,Cuestion de directo,154226,False,50,11.0,1.0,4.0,0.0178,0.569,0.831,0.0,0.0603,-3.177,0.0454,0.8240000000000001,100.022,Espanola
Con La Miel En Los Labios,Aitana,Spoiler,202446,False,61,6.0,1.0,3.0,0.8690000000000001,0.662,0.331,0.0,0.114,-8.35,0.0407,0.4320000000000001,113.779,Espanola
Hermosa Taquicardia,Leiva,Polvora,237466,False,43,4.0,1.0,4.0,0.124,0.3670000000000001,0.608,3.92e-06,0.131,-4.547,0.0295,0.5489999999999999,156.593,Espanola
PRMVR,La Maravillosa Orquesta del Alcohol,La Primavera del Invierno,183013,False,53,10.0,1.0,4.0,0.0249,0.585,0.608,2.88e-06,0.337,-5.511,0.0263,0.562,95.805,Espanola
En el Espacio,Leiva,Nuclear,291512,False,47,0.0,1.0,4.0,0.0227,0.464,0.5589999999999999,4.95e-05,0.122,-6.939,0.0281,0.21,83.95299999999997,Espanola
Llamando a la tierra - Serenade From the Stars,M-Clan,Usar Y Tirar,244533,False,57,9.0,0.0,4.0,0.0918,0.521,0.882,6.500000000000001e-05,0.204,-6.51,0.0797,0.401,116.902,Espanola
